?primaryID	?secondaryID
Q18036419	Q5635610
Q18036422	Q7277225
Q18036435	Q15997154
Q18036440	Q5011287
Q18036443	Q5206307
Q18036449	Q7866794
Q18036458	Q7119845
Q18036468	Q5322657
Q18036474	Q5426021
Q18036487	Q7277213
Q18036495	Q7670099
Q18036496	Q6457000
Q18036510	Q5013455
Q18036517	Q7121075
Q18036541	Q6459714
Q18036542	Q4044956
Q18036547	Q5013119
Q18036570	Q8063198
Q18036572	Q5205141
Q18036577	Q5008792
Q18036592	Q5009849
Q18036595	Q6717888
Q18036638	Q6720350
Q18036658	Q5420686
Q18036660	Q5013161
Q18036668	Q15996713
Q18036679	Q6717056
Q18036689	Q585819
Q18051472	Q20767066
Q18051562	Q5009431
Q18051869	Q18392895
Q18051938	Q5206311
Q18051966	Q1522048
Q18051968	Q5013356
Q18052095	Q5266811
Q18052235	Q6714493
Q18052316	Q7275958
Q18052333	Q5324126
Q18052583	Q16909464
Q18052691	Q4835075
Q18052820	Q5204535
Q18052862	Q6327167
Q18036694	Q5513365
Q18036695	Q7946647
Q18036715	Q8063204
Q18036720	Q15996727
Q18036732	Q7670907
Q18036948	Q376685
Q18036958	Q6955611
Q18036978	Q7119244
Q18036980	Q7863889
Q18037013	Q7395263
Q18037025	Q7119247
Q18037040	Q6330461
Q18045572	Q5007300
Q18045591	Q6953057
Q18045598	Q5205921
Q18045605	Q7670087
Q18045606	Q7389712
Q18045609	Q7277312
Q18045621	Q7118830
Q18045627	Q7275007
Q18045705	Q4652904
Q18045706	Q5514094
Q18045709	Q7670757
Q18045711	Q5013449
Q18045741	Q5007718
Q18045772	Q6332447
Q18045817	Q6717577
Q18045819	Q6717563
Q18045829	Q6717550
Q18045832	Q6717527
Q18045848	Q7907448
Q18045855	Q7865488
Q18045867	Q5008267
Q18045937	Q15997157
Q18045976	Q4654671
Q18046045	Q5010291
Q18046053	Q15997236
Q18046065	Q15996810
Q18046114	Q5424778
Q18046117	Q15996949
Q18046166	Q1521453
Q18046175	Q4654800
Q18046179	Q15996923
Q18046188	Q6717546
Q18046189	Q17113129
Q18046190	Q21152067
Q18046219	Q5424497
Q18046249	Q7119625
Q18037079	Q5969694
Q18037114	Q7865206
Q18037140	Q6955574
Q18037157	Q7390473
Q18037165	Q31073063
Q18037263	Q6458687
Q18037274	Q17074965
Q18037277	Q7947358
Q18037583	Q7390077
Q18037585	Q7275025
Q18037586	Q7120347
Q18037637	Q5426564
Q18037640	Q5426020
Q18037653	Q4835190
Q18037671	Q7390185
Q18037693	Q5011966
Q18037699	Q7390873
Q18037710	Q7670851
Q18037715	Q4653780
Q18037725	Q7670707
Q18037783	Q6718445
Q18037793	Q5008174
Q18037807	Q7121004
Q18037824	Q7278089
Q18037840	Q4048737
Q18037852	Q6337144
Q18037854	Q6716343
Q18037859	Q7276405
Q18037872	Q6456871
Q18037887	Q5513610
Q18037891	Q7392957
Q18038079	Q5513364
Q18038129	Q7389814
Q18038143	Q6954853
Q18038182	Q15996635
Q18038226	Q5323088
Q18038233	Q1521585
Q18038254	Q1521648
Q18038280	Q6457140
Q18038289	Q1521814
Q18046302	Q7118131
Q18046336	Q5007535
Q18046372	Q4692961
Q18046424	Q4834483
Q18041573	Q7275956
Q18041602	Q7389409
Q18041661	Q7276072
Q18041698	Q5323314
Q18041709	Q5008348
Q18041732	Q7276727
Q18041734	Q4836356
Q18041780	Q15996767
Q18041784	Q7119609
Q18041792	Q6457085
Q18041887	Q6459854
Q18041894	Q7073107
Q18041916	Q7391277
Q18041918	Q7119861
Q18041928	Q6460447
Q18041947	Q6955039
Q18041965	Q7118049
Q18041968	Q6108516
Q18041988	Q4836458
Q18041997	Q5007388
Q18042010	Q5008824
Q18042063	Q6715501
Q18042064	Q19596214
Q18042070	Q7394607
Q18042084	Q7118100
Q18042087	Q7389706
Q18042122	Q5204409
Q18042165	Q4653374
Q18042184	Q6953333
Q18042199	Q21152098
Q18042261	Q15997007
Q18042264	Q15997003
Q18042265	Q7118551
Q18042269	Q7118559
Q18042273	Q7118555
Q18042284	Q7118538
Q18042296	Q7118544
Q18042300	Q7118539
Q18046466	Q15997132
Q18046474	Q5205867
Q18046487	Q5252385
Q18046514	Q7119921
Q18046547	Q7118165
Q18046592	Q12678739
Q18046593	Q7120969
Q18056488	Q55606296
Q18056550	Q54670810
Q18056769	Q1425646
Q18056772	Q1425741
Q18056782	Q1426616
Q18056815	Q1522200
Q18056817	Q1520961
Q18056821	Q1520516
Q18056849	Q1522634
Q18056868	Q1521459
Q18057110	Q1521131
Q18052979	Q15996726
Q18053039	Q6337147
Q18053127	Q4044969
Q18053197	Q6719026
Q18053336	Q1520789
Q18053346	Q1520569
Q18053372	Q5009662
Q18053376	Q5636272
Q18053381	Q1522641
Q18053383	Q1571230
Q18053506	Q5425458
Q18053586	Q7277742
Q18053771	Q1427124
Q18053853	Q18353985
Q18053911	Q7669376
Q18053919	Q12747047
Q18053923	Q5014989
Q18054047	Q4835864
Q18054076	Q1522099
Q18054116	Q5514212
Q18054149	Q6327145
Q18054320	Q7948551
Q18054358	Q7277748
Q18054498	Q5014988
Q18054683	Q21152053
Q18054779	Q1571250
Q18054782	Q1571452
Q18053617	Q4654847
Q18053642	Q96404744
Q18053662	Q7670725
Q18053679	Q423835
Q18053716	Q5512872
Q18053750	Q16252714
Q18038534	Q4653201
Q18038536	Q7118020
Q18038543	Q5014930
Q18038550	Q7671162
Q18038555	Q5205688
Q18038556	Q6955070
Q18038562	Q4654814
Q18038580	Q5204269
Q18038586	Q6460470
Q18038604	Q7669240
Q18038681	Q6953300
Q18038713	Q5514290
Q18038714	Q12745301
Q18038723	Q5974803
Q18038726	Q5013458
Q18038731	Q5514235
Q18038732	Q7390491
Q18038787	Q8063217
Q18038803	Q841243
Q18038803	Q6714829
Q18038817	Q7118610
Q18038820	Q7390935
Q18047248	Q8046006
Q18047307	Q5009899
Q18047410	Q7120241
Q18047420	Q7866807
Q18047430	Q8063218
Q18047431	Q6720436
Q18047441	Q4653068
Q18047450	Q5008349
Q18038347	Q1522724
Q18038352	Q1522374
Q18038369	Q1427860
Q18038371	Q1425808
Q18046600	Q8062972
Q18046613	Q6717014
Q18046646	Q4653824
Q18046664	Q7948535
Q18046668	Q7120296
Q18046668	Q16614729
Q18046669	Q5010320
Q18046678	Q5322839
Q18046714	Q4650424
Q18046731	Q5013250
Q18046754	Q5512728
Q18046815	Q4653369
Q18046837	Q7390833
Q18046838	Q6327060
Q18046940	Q1521084
Q18046975	Q1426683
Q18047018	Q7670784
Q18047018	Q109311279
Q18047033	Q7671350
Q18047055	Q7391933
Q18047061	Q4650792
Q18047076	Q15996780
Q18047081	Q4747402
Q18047107	Q7392657
Q18047127	Q6457111
Q18047129	Q5424323
Q18047145	Q5424781
Q18047226	Q5206872
Q18057427	Q6715524
Q18042324	Q5424386
Q18042340	Q8045922
Q18042392	Q5323185
Q18042506	Q15996714
Q18042520	Q5970828
Q18042522	Q7390743
Q18042540	Q7275080
Q18042583	Q5007341
Q18042591	Q7073099
Q18042758	Q5206266
Q18042769	Q7670985
Q18057821	Q1522663
Q18058041	Q19597970
Q18058134	Q19597971
Q18058170	Q19597972
Q18058191	Q6716205
Q18058296	Q19595957
Q18040120	Q7118109
Q18040177	Q6327115
Q18040230	Q8062963
Q18040297	Q7120442
Q18040305	Q5514295
Q18040357	Q5206241
Q18040358	Q6953146
Q18047466	Q7672584
Q18047540	Q5007301
Q18047579	Q7118581
Q18047581	Q4652201
Q18047618	Q7391013
Q18047711	Q25323722
Q18047751	Q6330459
Q18047828	Q5514210
Q18047837	Q6715635
Q18047843	Q15997173
Q18047917	Q7276346
Q18047962	Q7276375
Q18048011	Q6715963
Q18048019	Q7276680
Q18048023	Q6960521
Q18048102	Q7390324
Q18048105	Q6952617
Q18048142	Q1771394
Q18048172	Q5427072
Q18054863	Q6458733
Q18054954	Q5629774
Q18054994	Q6337176
Q18055192	Q4044971
Q18055193	Q4044957
Q18055195	Q7388147
Q18055221	Q7023543
Q18055264	Q7907576
Q18055280	Q5323722
Q18055358	Q4651076
Q18055634	Q5973484
Q18055666	Q1521024
Q18055672	Q19597996
Q18055689	Q855362
Q18056134	Q7119291
Q18056158	Q5513553
Q18056221	Q6954027
Q18056386	Q7390795
Q18033790	Q15996909
Q18033792	Q7390916
Q18033801	Q5012697
Q18033804	Q5012714
Q18033808	Q15996612
Q18033809	Q6457485
Q18033810	Q5012715
Q18033822	Q7251512
Q18033824	Q7866790
Q18033827	Q7866786
Q18033830	Q7276658
Q18033837	Q6457139
Q18033841	Q6337180
Q18033851	Q7117868
Q18033854	Q5424385
Q18033868	Q7395265
Q18033875	Q5572588
Q18033879	Q5425682
Q18033891	Q5636125
Q18033905	Q16252399
Q18033928	Q5205548
Q18033933	Q6047053
Q18033954	Q16964996
Q18033972	Q5514276
Q18033972	Q6102599
Q18033977	Q15997140
Q18033977	Q109310945
Q18033992	Q1881622
Q18034018	Q6953318
Q18034019	Q7277500
Q18034032	Q7275020
Q18034038	Q6330660
Q18034045	Q4316433
Q18034045	Q25352140
Q18034047	Q5514454
Q18034063	Q7276297
Q18034075	Q425271
Q18034214	Q5323141
Q18034223	Q5974845
Q18034327	Q4652150
Q18034332	Q15996777
Q18034347	Q5322915
Q18034353	Q7670719
Q18034365	Q5011858
Q18034370	Q4653230
Q18034372	Q4654851
Q18034377	Q5628808
Q18034388	Q5514692
Q18034390	Q7392434
Q18034394	Q7120292
Q18034401	Q6714081
Q18034404	Q4652143
Q18034411	Q6953687
Q18034416	Q7276797
Q18034468	Q7669718
Q18034527	Q7390148
Q18034532	Q7275740
Q18034555	Q7392020
Q18034566	Q5323194
Q18034578	Q6108510
Q18034581	Q5012759
Q18041360	Q5008885
Q18041369	Q5014968
Q18041373	Q7389715
Q18041400	Q7388770
Q18041401	Q15996598
Q18041412	Q7119168
Q18041412	Q17079681
Q18041418	Q5007715
Q18041505	Q7119623
Q18041514	Q7950852
Q18033398	Q7119028
Q18033433	Q5205935
Q18033467	Q1486000
Q18033467	Q14088930
Q18033481	Q4035594
Q18033487	Q7394756
Q18033490	Q7394602
Q18033497	Q7452524
Q18033500	Q5009870
Q18033502	Q15996557
Q18033507	Q5323150
Q18033514	Q6718471
Q18033525	Q7390046
Q18033527	Q5008535
Q18033529	Q5008534
Q18033541	Q5426948
Q18033544	Q5424356
Q18033670	Q6458703
Q18033687	Q6954889
Q18033764	Q5012750
Q18033773	Q7670635
Q18033779	Q7863839
Q18033788	Q5514301
Q18039386	Q16909713
Q18039512	Q17182611
Q18039537	Q5970866
Q18039547	Q4654357
Q18039583	Q5007695
Q18039586	Q6717532
Q18039592	Q15996823
Q18039627	Q6457776
Q18039639	Q7670747
Q18039650	Q7118236
Q18039680	Q21152070
Q18039683	Q7388458
Q18039695	Q21152093
Q18039698	Q5323893
Q18039699	Q5513783
Q18039701	Q7442846
Q18039704	Q4652347
Q18039747	Q16252593
Q18039785	Q6955438
Q18039788	Q5205814
Q18039813	Q4044987
Q18039818	Q5011362
Q18039828	Q5974911
Q18039834	Q5206018
Q18039842	Q4653716
Q18039851	Q6327108
Q18039858	Q5013447
Q18039875	Q7118203
Q18039922	Q5009463
Q18039925	Q5513657
Q18039938	Q15997288
Q18039957	Q16252587
Q18039967	Q5014730
Q18039970	Q7670216
Q18039974	Q7119959
Q18039986	Q15997229
Q18039988	Q7876015
Q18040006	Q7276230
Q18040017	Q7876011
Q18040037	Q5972426
Q18040093	Q5204729
Q18040096	Q4650764
Q18040105	Q4650311
Q18040114	Q16252226
Q18048840	Q16252545
Q18048843	Q5323045
Q18048870	Q18354538
Q18048937	Q7670958
Q18048990	Q5010956
Q18049053	Q5014164
Q18049073	Q7390960
Q18049094	Q7391440
Q18049116	Q5424671
Q18049116	Q17622011
Q18049140	Q4654666
Q18049150	Q5514220
Q18049158	Q5008347
Q18049161	Q5424740
Q18049184	Q5007570
Q18049196	Q5426964
Q18049283	Q7949315
Q18049314	Q3459238
Q18049314	Q15996840
Q18049339	Q18257072
Q18049349	Q5514633
Q18049363	Q1426404
Q18049364	Q1427242
Q18049366	Q1425762
Q18049380	Q5515083
Q18049499	Q1522310
Q18049537	Q15996921
Q18034680	Q5012291
Q18034707	Q7392458
Q18034739	Q6715284
Q18034739	Q10865824
Q18034744	Q7670989
Q18034830	Q18387368
Q18034847	Q7119984
Q18034879	Q5424369
Q18034880	Q6953050
Q18034894	Q5009811
Q18034923	Q6715276
Q18034925	Q6955605
Q18034931	Q5846879
Q18034932	Q7276287
Q18042877	Q19596258
Q18042895	Q7276406
Q18042897	Q7275013
Q18042911	Q7276703
Q18042911	Q109312852
Q18042933	Q7391009
Q18042945	Q5513556
Q18042972	Q7389756
Q18043022	Q21152096
Q18043038	Q6953311
Q18043070	Q16252647
Q18043105	Q4653702
Q18043134	Q5009406
Q18043189	Q7118870
Q18043190	Q4835422
Q18044241	Q5205130
Q18044298	Q7390150
Q18044311	Q5323826
Q18044349	Q7119223
Q18044413	Q4652429
Q18044644	Q6330505
Q18044677	Q7390741
Q18044860	Q4044953
Q18045336	Q5104341
Q18045469	Q2049599
Q18045475	Q15996822
Q18045522	Q5012794
Q18045533	Q7118580
Q18045542	Q6716826
Q18045544	Q5009934
Q18045557	Q7391263
Q18048640	Q7392509
Q18048662	Q5205784
Q18048692	Q6327052
Q18048710	Q7670687
Q18048729	Q15997203
Q18048768	Q5010958
Q18040371	Q8062975
Q18040377	Q6718500
Q18040385	Q7390475
Q18040451	Q7119366
Q18040457	Q5324037
Q18040484	Q5009950
Q18040492	Q4654072
Q18040498	Q7670722
Q18040510	Q5013725
Q18040538	Q7865468
Q18040582	Q7277713
Q18040587	Q6108512
Q18040719	Q6720414
Q18040759	Q4836456
Q18040963	Q5204562
Q18040969	Q5324075
Q18040975	Q7391909
Q18040989	Q7670024
Q18041008	Q4653000
Q18041019	Q8042459
Q18041044	Q7670783
Q18041059	Q15997000
Q18041065	Q6718509
Q18041081	Q7277322
Q18041113	Q7864631
Q18041114	Q7864638
Q18041139	Q25205404
Q18041145	Q7864633
Q18041221	Q8041675
Q18041228	Q5424648
Q18041285	Q7118609
Q18041314	Q15996631
Q18041315	Q5514079
Q18041322	Q5009404
Q18048278	Q18257348
Q18048391	Q5008297
Q18048458	Q7670724
Q18065971	Q5424468
Q18034940	Q5008871
Q18034943	Q4652202
Q18034955	Q7118766
Q18034985	Q5513555
Q18034995	Q6658206
Q18035001	Q7278088
Q18035010	Q7118767
Q18035017	Q16252452
Q18035023	Q4650856
Q18035027	Q7671616
Q18035042	Q411364
Q18035059	Q5010252
Q18035110	Q7120360
Q18035134	Q6332995
Q18035144	Q7276044
Q18035165	Q7392653
Q18035176	Q4652153
Q18035177	Q115558
Q18035228	Q7118121
Q18035263	Q7391794
Q18035285	Q617095
Q18035288	Q7002405
Q18035305	Q6717625
Q18035325	Q6955041
Q18035327	Q5630987
Q18035329	Q6332592
Q18035358	Q7949235
Q18035366	Q21152100
Q18035371	Q7863789
Q18035380	Q6460471
Q18035381	Q5009887
Q18035382	Q5323495
Q18035385	Q7072651
Q18035399	Q5514185
Q18035420	Q5323169
Q18035423	Q7389575
Q18035441	Q7389714
Q18035443	Q4653378
Q18035454	Q5636275
Q18035475	Q4653811
Q18035476	Q4651688
Q18035478	Q5636048
Q18035493	Q5205970
Q18035497	Q5009727
Q18035523	Q7669554
Q18035524	Q6720269
Q18035527	Q7118833
Q18035529	Q5324048
Q18035534	Q7670173
Q18035536	Q7119976
Q18035537	Q16919155
Q18035543	Q7669241
Q18035553	Q5324698
Q18035568	Q8045910
Q18035590	Q5009799
Q18035608	Q5427301
Q5145887	Q18021629
Q5145895	Q18021640
Q5198271	Q18021143
Q5198273	Q18021146
Q5198281	Q18021159
Q5276446	Q5205966
Q5276446	Q18022864
Q5302993	Q18295080
Q5424280	Q17927048
Q5446444	Q18024031
Q5470359	Q18024355
Q5572626	Q5513662
Q5572626	Q18040108
Q5572626	Q18258394
Q6393614	Q18054871
Q6714076	Q14908537
Q6839328	Q18046232
Q7389064	Q18053046
Q7389878	Q18037892
Q7390182	Q18031481
Q7390822	Q18045834
Q7390842	Q18042411
Q7392091	Q18031646
Q18059361	Q20020283
Q14905417	Q295237
Q14905542	Q60852506
Q14905651	Q16128061
Q14907187	Q97184089
Q14907275	Q97184115
Q14907657	Q21503490
Q14908076	Q18248297
Q18030273	Q7072673
Q7394760	Q7454844
Q7394760	Q18051041
Q7618726	Q18023506
Q7907439	Q18052339
Q7946718	Q18032342
Q8041711	Q18031422
Q8041712	Q18031803
Q12791246	Q14863714
Q13645602	Q18029584
Q14820071	Q15996639
Q14849060	Q25457218
Q14860836	Q65168218
Q14863369	Q21503297
Q14864361	Q18024880
Q14864427	Q56316088
Q14865007	Q18027389
Q14872762	Q17816086
Q14873998	Q17708699
Q14874317	Q30766137
Q14875891	Q18027844
Q14876674	Q10294653
Q14876674	Q16574411
Q18049627	Q6459627
Q18049649	Q15996978
Q18049725	Q19757488
Q18049729	Q1426569
Q18049794	Q1521137
Q18049796	Q1521144
Q18049800	Q1521094
Q18024891	Q5427420
Q18025101	Q5512780
Q18025133	Q5512781
Q18025177	Q5512785
Q18025196	Q5512791
Q18025526	Q5512939
Q18025576	Q5512957
Q18025609	Q5512986
Q18025811	Q5513351
Q18025855	Q4834424
Q18025887	Q5611747
Q18025961	Q5513545
Q18026132	Q5512994
Q18026157	Q5513653
Q18026157	Q100282089
Q18026299	Q5514067
Q18026364	Q5514204
Q18026367	Q5514223
Q18026398	Q5514258
Q18026410	Q5514262
Q18026418	Q5514265
Q18026421	Q5514266
Q18026434	Q5514480
Q18026456	Q5514352
Q18026492	Q5514456
Q18026633	Q5514690
Q18026651	Q4836360
Q18026682	Q5514802
Q18026703	Q5515087
Q18026727	Q5515099
Q18026751	Q5629713
Q18026767	Q15996661
Q18026790	Q5628961
Q18026790	Q110115932
Q18026810	Q1562794
Q18026817	Q1562804
Q18026820	Q1562807
Q18026822	Q1642142
Q18026836	Q5629094
Q18026881	Q5010635
Q18026898	Q15996660
Q18026933	Q15996665
Q18026964	Q5630192
Q18027008	Q5630988
Q18027032	Q5630991
Q18027052	Q5426935
Q18027057	Q5731777
Q18027113	Q7670620
Q18027124	Q5635501
Q18027224	Q5635529
Q18027261	Q5635606
Q18027392	Q5205693
Q18027439	Q5636122
Q18027448	Q4639609
Q18027451	Q4639607
Q18027453	Q5636190
Q18027481	Q4040992
Q18027557	Q5970035
Q18027589	Q6046420
Q18027592	Q5970810
Q18027599	Q5970815
Q18027694	Q12656537
Q18027694	Q105871511
Q18027697	Q6005519
Q18027728	Q5971014
Q18027770	Q5971028
Q18027814	Q1666178
Q18027836	Q6046946
Q18027860	Q6046969
Q18027918	Q9006429
Q18027924	Q5972316
Q18027953	Q5972423
Q18027964	Q5972445
Q18027994	Q5973464
Q18027997	Q5973471
Q18028051	Q15996708
Q18028121	Q6327006
Q18028160	Q16252423
Q18028175	Q6327085
Q18028175	Q60828218
Q18049854	Q15996732
Q18049859	Q4653350
Q18049872	Q1521858
Q18049890	Q18390607
Q18049919	Q4836257
Q18049955	Q7669244
Q18049956	Q7670706
Q18049966	Q4835078
Q18050439	Q7319114
Q18028187	Q6327071
Q18028190	Q6327076
Q18028220	Q6327128
Q18028224	Q6327131
Q18028269	Q6331053
Q18028285	Q6331055
Q18028325	Q6332445
Q18028410	Q6337194
Q18028424	Q6456955
Q18028427	Q4651476
Q18028429	Q6456968
Q18028455	Q6482001
Q18028463	Q4042413
Q18028493	Q6457430
Q18028499	Q6457499
Q18028555	Q6458651
Q18028594	Q6458951
Q18028607	Q6459057
Q18028710	Q15996771
Q18028730	Q3459554
Q18028738	Q15997182
Q18028833	Q6714206
Q18028872	Q6714377
Q18028918	Q476564
Q18028948	Q6714938
Q18028951	Q6714940
Q18028981	Q6715160
Q18028987	Q15996789
Q18028990	Q6715240
Q18029038	Q6715400
Q18029070	Q6715627
Q18029079	Q6715682
Q18029131	Q6715985
Q18029134	Q4338132
Q18029176	Q6716605
Q18029210	Q4284923
Q18029230	Q6716894
Q18029426	Q6717785
Q18029456	Q15996830
Q18029465	Q6930142
Q18029467	Q6822913
Q18029473	Q6718369
Q18029487	Q6718374
Q18029500	Q6718380
Q18029522	Q5201352
Q18029660	Q6719029
Q18029666	Q6719031
Q18029691	Q15996842
Q18029694	Q6720329
Q18029703	Q6720324
Q18029706	Q21152068
Q18029745	Q6720363
Q18029779	Q6720405
Q18029821	Q7120145
Q18029847	Q6952324
Q18029855	Q6952325
Q18029858	Q6952358
Q18029881	Q7003137
Q18029933	Q6953342
Q18029992	Q6953358
Q18030005	Q6953442
Q18030009	Q7389764
Q18030041	Q6953484
Q18030048	Q6953613
Q18030059	Q15996898
Q18030075	Q6953692
Q18030192	Q425853
Q18030207	Q6955073
Q18030208	Q15996951
Q18030228	Q6955463
Q18030256	Q7072304
Q18030258	Q2379684
Q18030259	Q6459467
Q18030260	Q7072418
Q14911859	Q18248488
Q18251830	Q6330638
Q18060124	Q92083145
Q18060600	Q4505939
Q18050498	Q1520754
Q18050521	Q4650754
Q18050692	Q4650364
Q18050697	Q7390048
Q18050812	Q4654076
Q18051389	Q7120311
Q18051443	Q5013021
Q18059661	Q18344937
Q15996538	Q18031169
Q15996570	Q18049790
Q15996570	Q21152003
Q16252675	Q18047642
Q17145556	Q7394959
Q17145556	Q18040506
Q17680081	Q6951444
Q17709197	Q4650536
Q17709208	Q21151998
Q17709323	Q307562
Q17709656	Q4651071
Q17709877	Q4651088
Q17710207	Q4651114
Q17710281	Q4651115
Q17825104	Q4652421
Q17825538	Q4652691
Q17828712	Q4653084
Q17830603	Q4653352
Q17831317	Q4059415
Q17831537	Q4653660
Q17831684	Q7320797
Q17831972	Q4653709
Q17831977	Q7320799
Q17832144	Q4653927
Q17832956	Q4654804
Q17833164	Q4654805
Q17834200	Q4654826
Q17834996	Q4654855
Q17836543	Q4655185
Q17837870	Q4835072
Q17847309	Q4835195
Q17847675	Q7072845
Q17853626	Q4836632
Q17853705	Q6332607
Q17853888	Q3646209
Q17854288	Q5426645
Q17854856	Q4036864
Q17855160	Q5008542
Q17855216	Q5008543
Q17855637	Q5008657
Q17855770	Q5008746
Q17855804	Q5008749
Q17856022	Q7277987
Q17856150	Q5009433
Q17858129	Q5009827
Q17858344	Q5009848
Q17859695	Q4035585
Q17859700	Q628217
Q17859701	Q5009836
Q17859708	Q5009876
Q17860701	Q5009998
Q17861139	Q5010201
Q17861702	Q5011086
Q17861975	Q5011316
Q17861979	Q5011320
Q17861993	Q5011833
Q17861993	Q109310944
Q17862005	Q5324025
Q17862015	Q4653192
Q17862017	Q4653202
Q17862026	Q4498249
Q17862049	Q4498251
Q17907811	Q5009693
Q17907813	Q5009435
Q17907820	Q16252176
Q17907825	Q5198216
Q18261686	Q7073007
Q18297185	Q15996725
Q17907906	Q5013324
Q17909057	Q5013552
Q17909217	Q413197
Q17910011	Q5013965
Q17910122	Q5013962
Q17910441	Q5014188
Q17910441	Q66363272
Q17910930	Q5014220
Q17911243	Q5014532
Q17911639	Q5014607
Q17911660	Q5014972
Q17912018	Q3019655
Q17912304	Q5204213
Q17912516	Q5204962
Q17913685	Q5204699
Q17913854	Q7277169
Q17913940	Q5204805
Q17913948	Q4897200
Q17913967	Q7670417
Q17913997	Q5205088
Q17914006	Q5278775
Q17914019	Q1626441
Q17914024	Q5205636
Q17914046	Q7671299
Q17914059	Q5205871
Q17914667	Q7390820
Q17915116	Q5206950
Q17915123	Q5322412
Q17915291	Q5322667
Q17916042	Q5322916
Q17916054	Q5382385
Q17916057	Q5322989
Q17916070	Q5010259
Q17916481	Q5323281
Q17916811	Q5323647
Q17916813	Q5323677
Q17916976	Q7394884
Q17916977	Q5012777
Q17916979	Q5323913
Q17917646	Q18354140
Q17917742	Q5324739
Q17927077	Q5424420
Q17927124	Q4650806
Q17927175	Q4650807
Q17927651	Q2909661
Q17927651	Q10278999
Q17927711	Q5322968
Q17927757	Q5424702
Q17927759	Q6717666
Q17927784	Q5424734
Q17927797	Q5424736
Q17928227	Q5425489
Q17928514	Q5426013
Q17928751	Q5426943
Q17928801	Q5426527
Q17928825	Q5426549
Q17928874	Q5426648
Q17928985	Q4393895
Q18015283	Q5514625
Q18016454	Q4955258
Q18022730	Q7388746
Q18023152	Q3725146
Q18023152	Q5376432
Q18023152	Q65167556
Q18023652	Q5324147
Q20767259	Q7390132
Q18031227	Q7322415
Q18031231	Q7277521
Q18031240	Q15997111
Q18031241	Q7277497
Q18031248	Q6717544
Q18031276	Q7277539
Q18031282	Q7277573
Q18031289	Q7117942
Q18031299	Q7277550
Q18031324	Q7277625
Q18031351	Q7388154
Q18031355	Q2768561
Q18031358	Q3912990
Q18031359	Q4048669
Q18031379	Q7388944
Q18031388	Q7389831
Q18030327	Q7117910
Q18030331	Q7187456
Q18030342	Q7118120
Q18030344	Q7118132
Q18030358	Q7118305
Q18030359	Q7187412
Q18030362	Q3373775
Q18030386	Q15997011
Q18030391	Q7118654
Q18030393	Q7118666
Q18030403	Q7118783
Q18030410	Q7118790
Q18030412	Q7118793
Q18030419	Q7118782
Q18030425	Q7118817
Q18030429	Q7263799
Q18030434	Q2004578
Q18030454	Q7118991
Q18030467	Q7119031
Q18030478	Q7119081
Q18030506	Q4046187
Q18030530	Q7389836
Q18030548	Q7119382
Q18030550	Q7119396
Q18030593	Q1450862
Q18030602	Q7119665
Q18030608	Q7119695
Q18030618	Q7119756
Q18030630	Q7120441
Q18030643	Q7119936
Q18030670	Q7120056
Q18030672	Q7120058
Q18030697	Q7120131
Q18030710	Q9053851
Q18030715	Q7120161
Q18030717	Q7120166
Q18030732	Q7120180
Q18030734	Q7120182
Q18030747	Q7120268
Q18030764	Q7120329
Q18030771	Q7120337
Q18030783	Q5205678
Q18030790	Q6714396
Q18030816	Q7120430
Q18030821	Q6458335
Q18030823	Q15997230
Q18030851	Q7120689
Q18030869	Q7120706
Q18030876	Q7120718
Q18030900	Q5323827
Q18030902	Q7250947
Q18030911	Q7120978
Q18030919	Q7120987
Q18030944	Q7121017
Q18030946	Q7121019
Q18030952	Q7121024
Q18030954	Q7121026
Q18030966	Q7121133
Q18030988	Q7276653
Q18030992	Q7275036
Q18031028	Q3491558
Q18031028	Q10357388
Q18031044	Q7275810
Q18031047	Q7275843
Q18031053	Q6107716
Q18031055	Q5482409
Q18031058	Q7275915
Q18031070	Q7275972
Q18031087	Q7276327
Q18031093	Q7865486
Q18031099	Q7276570
Q18031123	Q7276699
Q18031138	Q7276942
Q18031162	Q7277265
Q18031213	Q7316789
Q18031222	Q7277452
Q18031223	Q6306167
Q20776472	Q5506820
Q18031396	Q7389189
Q18031397	Q7389188
Q18031408	Q2112948
Q18031438	Q7389727
Q18031444	Q7389760
Q18031460	Q7389989
Q18031463	Q7671232
Q18031467	Q7390047
Q18031500	Q7394601
Q18031552	Q7390922
Q18031558	Q7390761
Q18031569	Q1944960
Q18031576	Q1435300
Q18031599	Q7391054
Q18031604	Q7391259
Q18031609	Q7391275
Q18031617	Q7391792
Q18031637	Q7391906
Q18031650	Q7392153
Q18031656	Q7392146
Q18031671	Q3943833
Q18031676	Q7392650
Q18031719	Q7671356
Q18031720	Q7671451
Q18031730	Q3931284
Q18031760	Q7394759
Q18031768	Q7394819
Q18031781	Q7394977
Q18031787	Q7395029
Q18031830	Q9081193
Q18031831	Q7669227
Q18031835	Q7669288
Q18031870	Q7669682
Q18031898	Q7671331
Q18031907	Q16909264
Q18031928	Q3526187
Q18031952	Q16252797
Q18031959	Q5013538
Q18031967	Q1134440
Q18031990	Q15996731
Q18032040	Q7670849
Q18032042	Q3180836
Q18032044	Q7670858
Q18032071	Q7671086
Q18032073	Q7671103
